id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
8229,Female,,High School,4.14,0,7,3327.0,More than 1,B,Platinum,68388
77787,Male,Rural,Bachelor,8.91,1,8,0.0,1,B,Silver,32532
64473,Male,Urban,Bachelor,1.07,1,7,4075.0,More than 1,A,Silver,92520
84018,Female,Urban,Bachelor,3.06,0,4,3727.0,More than 1,A,Platinum,49680
10241,Female,Urban,Bachelor,73.97,0,7,7942.0,More than 1,A,Gold,305640
19863,Female,Rural,Bachelor,9.04,1,5,2016.0,More than 1,,Silver,94608
1740,Male,Rural,High School,2.3,1,3,2422.0,More than 1,A,Platinum,66432
16677,Male,Urban,High School,,1,7,4276.0,1,A,Gold,34896
83913,Male,Urban,Bachelor,67.8,1,3,6555.0,More than 1,A,Platinum,85884
15857,Female,Urban,High School,,0,6,0.0,1,C,Gold,35688
61934,Female,Urban,Bachelor,8.67,1,3,0.0,More than 1,B,Platinum,56244
52735,Female,Urban,High School,7.5,0,3,,More than 1,B,Platinum,110424
66922,Male,Rural,Others,6.92,1,1,4081.0,1,C,Platinum,32292
79945,Female,Urban,High School,8.61,0,1,4054.0,More than 1,A,Silver,62232
52496,Female,Urban,High School,8.46,1,1,0.0,1,C,Platinum,34428
48473,Female,Urban,High School,3.0,0,3,9215.0,More than 1,A,Platinum,90756
67522,Male,Urban,Bachelor,6.46,1,7,4438.0,More than 1,B,Gold,51804
33809,Male,Urban,Bachelor,6.13,1,4,4029.0,More than 1,A,Silver,59196
13709,Male,Urban,High School,7.31,1,7,0.0,More than 1,B,Platinum,59928
46731,Male,Rural,Bachelor,7.82,1,7,0.0,1,B,Silver,31980
66041,Female,Urban,High School,4.41,1,5,5861.0,More than 1,A,Silver,59964
85113,Male,Urban,Bachelor,4.06,0,4,3247.0,More than 1,B,Platinum,99324
35612,Male,Rural,High School,,0,5,8012.0,More than 1,A,Gold,115164
18865,Female,Urban,Bachelor,7.52,1,1,4266.0,1,A,Platinum,55176
54596,Female,Urban,Bachelor,4.31,0,7,3674.0,More than 1,A,Platinum,151212
67891,Male,Rural,Bachelor,86.51,0,8,9995.0,More than 1,B,Platinum,105768
21252,Male,Rural,Bachelor,5.93,1,4,2953.0,More than 1,A,Gold,456336
70676,Male,Urban,Bachelor,4.05,0,6,3935.0,More than 1,B,Gold,106896
21407,Male,Rural,Bachelor,9.27,1,8,2164.0,1,A,Platinum,66708
52782,Female,Urban,High School,9.8,0,7,,More than 1,,Gold,62640
33665,Female,Rural,Others,5.14,0,1,2260.0,1,A,Platinum,31956
45641,Female,Urban,Bachelor,6.52,1,5,3992.0,More than 1,A,Platinum,61020
84724,Female,Rural,High School,5.8,1,6,0.0,More than 1,A,Silver,61632
32982,Female,Urban,High School,7.96,0,2,3727.0,More than 1,A,Gold,320292
46980,Male,Urban,High School,3.65,0,7,3456.0,More than 1,B,Gold,98160
45135,Female,,High School,1.27,0,6,,More than 1,A,Silver,58572
6901,Male,Urban,High School,7.19,1,7,2054.0,More than 1,A,Platinum,111672
74503,Male,,Bachelor,5.26,0,8,6840.0,More than 1,C,Silver,108768
74846,Male,Urban,High School,9.98,1,7,0.0,More than 1,A,Platinum,61128
24269,Male,Urban,Bachelor,4.67,1,0,4283.0,More than 1,A,Gold,130680
36176,Female,Rural,High School,9.79,0,6,0.0,More than 1,A,Platinum,84396
68649,Male,Urban,High School,8.63,0,3,4554.0,More than 1,B,Silver,150972
29039,Female,Rural,High School,7.28,1,8,2516.0,More than 1,A,Platinum,61644
47941,Female,Urban,Bachelor,3.31,0,1,6077.0,1,,Silver,31992
63413,Male,Urban,Bachelor,8.97,0,5,7698.0,More than 1,B,Platinum,65076
75326,Male,Rural,Bachelor,2.94,1,0,,More than 1,B,Gold,65592
23133,Male,Urban,Bachelor,9.9,1,6,6908.0,More than 1,,Platinum,94824
53866,Male,Urban,High School,14.73,1,3,5603.0,1,B,Platinum,101580
87517,Male,Urban,High School,8.8,1,8,0.0,1,B,Gold,55764
78607,Female,Urban,Bachelor,3.08,1,2,5873.0,1,B,Silver,65664
32407,Female,Rural,Bachelor,14.48,0,7,0.0,More than 1,B,Gold,103092
54081,Male,Rural,High School,8.67,0,0,0.0,1,A,Gold,43404
64644,Male,Urban,Bachelor,5.72,1,1,0.0,1,A,Platinum,66144
46747,Male,,Bachelor,6.13,1,1,0.0,1,A,Silver,104436
63222,Female,Urban,High School,7.52,1,0,5149.0,1,A,Platinum,31320
525,Male,,Bachelor,2.47,0,6,5482.0,More than 1,B,Platinum,63804
67586,Male,Urban,Bachelor,7.56,1,5,2118.0,1,B,Silver,38196
88588,Male,Urban,Bachelor,5.95,1,5,0.0,1,A,Gold,32484
23815,Female,Urban,High School,5.39,1,5,6347.0,More than 1,,Platinum,62280
80147,Female,Urban,High School,4.44,1,2,3645.0,More than 1,A,Silver,97224
87389,Male,Urban,High School,4.38,1,2,7439.0,More than 1,A,Platinum,64284
81461,Male,Urban,High School,,1,7,7046.0,More than 1,A,Platinum,335220
8625,Male,Urban,Bachelor,6.87,1,6,10857.0,More than 1,A,Platinum,53616
67526,Male,Urban,Bachelor,19.25,0,7,9756.0,More than 1,A,Platinum,262056
73901,Female,Urban,Bachelor,8.97,0,6,2812.0,More than 1,,Gold,65484
11147,Male,Rural,Bachelor,7.67,1,4,2034.0,1,C,Platinum,48636
36632,Male,Rural,Bachelor,6.31,1,7,0.0,More than 1,A,Platinum,67776
68267,Male,,High School,,1,7,6234.0,More than 1,A,Platinum,101472
51609,Male,Urban,High School,9.44,0,0,4325.0,1,A,Platinum,31536
20938,Male,Urban,Bachelor,78.43,1,4,6076.0,1,A,Silver,35220
80567,Male,Urban,High School,5.91,1,6,4152.0,More than 1,A,Platinum,67872
64242,Female,Urban,Bachelor,,0,6,8485.0,1,A,Platinum,236076
89041,Male,Rural,Bachelor,7.64,1,8,0.0,More than 1,B,Platinum,64752
8006,Female,Urban,Bachelor,0.88,0,2,8141.0,More than 1,A,Silver,95988
70119,Female,Rural,High School,70.26,0,2,0.0,1,B,Silver,59016
80924,Male,Urban,Bachelor,60.33,1,4,4877.0,More than 1,A,Gold,228636
59328,Male,Urban,High School,9.04,1,2,6677.0,1,A,Platinum,91032
67353,Male,Urban,High School,,0,4,9296.0,More than 1,B,Platinum,112368
86261,Male,Rural,Bachelor,6.85,1,7,6195.0,More than 1,B,Gold,109344
44936,Female,Urban,Bachelor,5.08,1,0,6565.0,More than 1,A,Platinum,67908
42917,Female,Urban,High School,2.93,1,2,5905.0,More than 1,A,Silver,72564
79394,Male,Rural,Bachelor,5.36,0,4,4258.0,More than 1,B,Platinum,58752
85736,Male,Urban,High School,3.11,1,2,,More than 1,A,Platinum,442836
64894,Male,Urban,Bachelor,9.7,1,8,5892.0,More than 1,A,Platinum,101844
77186,Male,Urban,Bachelor,4.85,0,7,5902.0,More than 1,A,Platinum,175656
82249,Female,Rural,Others,76.38,1,5,0.0,1,A,Silver,35292
68332,Female,Rural,Bachelor,9.7,0,3,0.0,More than 1,B,Platinum,69252
4735,Female,Urban,Bachelor,6.97,1,4,3709.0,More than 1,A,Platinum,207492
85118,Female,Urban,High School,5.51,0,7,5396.0,1,A,Platinum,30408
38849,Female,Urban,High School,5.78,0,0,5829.0,More than 1,C,Silver,64044
31864,Female,Urban,Bachelor,0.34,1,3,6962.0,More than 1,A,Platinum,97584
21332,Male,Rural,Others,8.04,1,1,3352.0,1,,Platinum,31140
44125,Male,Urban,Bachelor,3.84,1,6,4118.0,1,B,Platinum,33168
4213,Male,Urban,Bachelor,5.55,1,2,4305.0,More than 1,,Platinum,267804
47176,Female,Urban,High School,29.02,0,7,5951.0,More than 1,A,Gold,46356
71301,Male,Rural,High School,71.39,1,2,,1,A,Silver,41028
38620,Female,Urban,Bachelor,43.21,1,4,2312.0,More than 1,A,Silver,111216
24025,Female,Urban,High School,7.91,0,6,6077.0,More than 1,A,Platinum,100488
26325,Female,Urban,Bachelor,6.36,1,5,3881.0,More than 1,,Silver,168132
84783,Male,Urban,High School,3.28,1,2,3786.0,More than 1,A,Platinum,55608
71476,Female,Urban,High School,9.7,1,4,3786.0,More than 1,C,Gold,61632
74907,Male,Urban,High School,8.54,1,5,0.0,1,A,Silver,47088
26520,Male,Urban,High School,6.31,0,7,4090.0,More than 1,A,Platinum,64212
27073,Male,Urban,High School,3.66,0,6,6401.0,More than 1,A,Gold,95328
81162,Male,Urban,Bachelor,3.9,1,2,5939.0,More than 1,A,Silver,62388
64497,Male,,Bachelor,7.7,1,3,5675.0,1,A,Silver,35460
11204,Male,Rural,Bachelor,6.97,1,5,2670.0,1,A,Platinum,55284
67015,Female,Rural,Bachelor,6.21,1,7,0.0,More than 1,B,Gold,69204
88110,Female,Urban,High School,,0,4,0.0,1,C,Silver,65460
63623,Female,Urban,Bachelor,3.37,0,0,8532.0,More than 1,B,Platinum,65868
35214,Female,Rural,High School,9.2,0,5,4946.0,1,A,Platinum,29496
15345,Male,Urban,Bachelor,6.4,0,5,,More than 1,A,Platinum,78960
88989,Female,Urban,High School,2.9,1,2,3428.0,More than 1,A,Gold,61860
20831,Female,Urban,High School,1.06,1,7,7205.0,1,A,Gold,58356
86919,Male,Urban,Bachelor,7.28,1,7,4060.0,More than 1,A,Platinum,66936
40574,Female,Urban,Bachelor,7.55,1,1,5034.0,More than 1,A,Silver,63324
75750,Male,Urban,High School,6.92,0,2,3687.0,More than 1,A,Platinum,47484
68994,Male,Urban,Bachelor,4.27,1,5,5319.0,More than 1,B,Silver,62160
13741,Male,Urban,Bachelor,28.44,1,7,3449.0,More than 1,A,Gold,278232
22839,Male,Urban,Bachelor,8.47,1,4,5841.0,More than 1,A,Gold,93840
63139,Male,Urban,Bachelor,2.25,1,2,5762.0,1,A,Platinum,63684
77575,Female,Urban,High School,73.48,0,4,6927.0,More than 1,,Platinum,71520
69836,Male,Urban,Bachelor,3.59,0,6,6804.0,1,B,Gold,71532
47097,Female,Urban,High School,6.35,0,7,9038.0,More than 1,A,Platinum,95844
61502,Male,Urban,High School,2.04,1,4,3984.0,More than 1,A,Platinum,97752
24173,Male,Urban,High School,9.31,0,1,0.0,1,,Gold,31488
68304,Male,Urban,Bachelor,7.95,0,5,3580.0,More than 1,A,Platinum,484632
78700,Female,Urban,Bachelor,96.08,0,0,3366.0,More than 1,,Platinum,58620
69375,Male,Rural,Others,2.26,0,7,0.0,1,B,Platinum,58824
39895,Female,Urban,Bachelor,7.84,0,2,0.0,More than 1,A,Gold,197868
4127,Male,Rural,Others,6.84,0,2,2214.0,More than 1,A,Platinum,60408
35475,Male,Urban,Bachelor,5.39,1,5,0.0,1,A,Silver,34692
43008,Female,Urban,Bachelor,6.69,0,7,3943.0,1,B,Platinum,74316
23864,Female,Urban,High School,7.74,0,7,0.0,More than 1,B,Platinum,65388
68295,Male,Rural,Bachelor,86.52,1,4,0.0,More than 1,B,Silver,106728
64716,Male,Urban,High School,7.51,1,7,3629.0,1,B,Gold,44856
4316,Male,Urban,High School,2.2,0,6,3716.0,More than 1,C,Platinum,63900
82867,Female,,Bachelor,57.36,0,7,,1,C,Platinum,60300
1544,Female,Rural,Bachelor,8.08,1,5,0.0,1,B,Platinum,34224
5418,Female,Urban,Bachelor,4.86,1,4,7712.0,More than 1,C,Silver,64980
25740,Female,Rural,High School,93.85,1,4,0.0,More than 1,A,Gold,108048
55938,Female,Urban,Bachelor,3.56,1,7,6064.0,1,,Silver,32784
68098,Male,Urban,High School,7.24,1,0,3493.0,More than 1,B,Platinum,106464
24440,Male,Rural,Bachelor,8.27,1,6,0.0,More than 1,A,Gold,103812
42898,Female,Urban,High School,6.19,1,6,4984.0,More than 1,A,Platinum,93120
44050,Male,Rural,Bachelor,6.29,1,4,4384.0,More than 1,C,Silver,63768
1571,Male,,High School,6.32,1,3,4864.0,More than 1,B,Silver,56736
55540,Female,Urban,High School,83.46,0,0,10001.0,More than 1,A,Platinum,68340
73832,Female,Rural,High School,6.66,1,5,0.0,1,B,Platinum,34548
34103,Male,Urban,Bachelor,5.07,1,3,3250.0,1,A,Silver,74208
52852,Male,Urban,Bachelor,6.71,1,0,,More than 1,A,Gold,57252
39380,Male,Urban,Others,8.74,0,8,,More than 1,C,Platinum,56052
32984,Male,Urban,High School,7.77,0,7,15981.0,More than 1,A,Platinum,296460
29910,Female,Urban,High School,,1,2,6799.0,1,A,Silver,60804
11500,Male,Rural,Bachelor,8.95,1,3,,More than 1,A,Gold,185184
57719,Female,Urban,Bachelor,8.98,0,5,7709.0,More than 1,A,Gold,62916
45480,Female,Urban,Bachelor,,0,2,0.0,More than 1,B,Silver,208872
39432,Male,Urban,Bachelor,4.14,0,0,5526.0,More than 1,A,Platinum,139824
31630,Male,Urban,High School,,0,7,7917.0,More than 1,,Gold,506112
60508,Female,Urban,High School,7.46,0,1,2553.0,1,B,Gold,34968
82621,Female,Urban,High School,6.93,0,4,,More than 1,B,Platinum,61980
70533,Male,Urban,Others,7.2,1,4,0.0,1,A,Platinum,49644
21246,Female,Rural,High School,9.42,0,3,0.0,More than 1,B,Platinum,105300
27238,Female,Rural,High School,6.33,1,7,0.0,More than 1,A,Platinum,107124
66860,Male,Rural,High School,32.05,1,6,0.0,More than 1,A,Gold,112428
40683,Male,Urban,Bachelor,55.5,1,5,5078.0,More than 1,A,Platinum,69888
64562,Female,Rural,Bachelor,25.35,1,6,0.0,1,A,Platinum,32652
14883,Female,Urban,High School,3.16,1,4,10832.0,More than 1,A,Platinum,510768
65302,Female,Urban,High School,7.2,0,6,16602.0,1,C,Platinum,35436
52400,Male,Urban,High School,7.66,1,1,3838.0,More than 1,A,Platinum,71448
50572,Male,Rural,Bachelor,8.45,1,4,2111.0,1,C,Platinum,32328
18453,Male,Urban,High School,3.65,0,7,6891.0,More than 1,A,Platinum,72828
4790,Female,Urban,High School,21.89,1,3,6065.0,More than 1,A,Platinum,92028
80745,Male,Urban,Bachelor,33.96,1,5,,More than 1,A,Gold,68712
2291,Male,Rural,High School,43.04,0,6,0.0,1,,Platinum,66972
66960,Female,Urban,High School,1.78,0,3,7145.0,More than 1,A,Platinum,71304
69827,Female,Urban,Bachelor,0.83,1,6,3758.0,1,A,Silver,57384
22957,Male,Urban,Bachelor,6.17,1,2,6326.0,More than 1,A,Platinum,132636
58609,Male,Urban,Bachelor,7.3,1,1,2143.0,More than 1,B,Platinum,236784
40955,Male,Rural,High School,,1,6,5067.0,1,C,Silver,33384
39788,Male,Urban,Bachelor,8.74,1,2,0.0,1,B,Platinum,31776
48478,Female,Urban,Bachelor,3.27,1,5,4423.0,1,A,Platinum,45096
6449,Male,Urban,High School,4.51,1,1,0.0,More than 1,A,Platinum,107484
73068,Female,Urban,High School,6.53,0,2,10205.0,More than 1,A,Platinum,136104
21432,Female,Rural,Bachelor,5.74,1,3,0.0,1,B,Platinum,96120
52247,Male,Rural,Others,,0,4,7056.0,1,B,Platinum,32712
12090,Male,Urban,High School,5.5,0,5,3965.0,More than 1,A,Platinum,104208
70883,Male,,High School,7.06,0,5,7141.0,More than 1,A,Gold,148032
28312,Male,Rural,High School,6.17,1,0,,More than 1,A,Gold,58152
78286,Male,,Others,3.19,0,5,4353.0,More than 1,B,Platinum,118260
20550,Male,Urban,High School,9.25,0,4,,More than 1,A,Platinum,70632
87287,Female,Rural,High School,86.03,1,6,0.0,1,B,Platinum,33624
49779,Female,Urban,High School,,1,5,0.0,More than 1,A,Platinum,65016
78243,Male,Urban,High School,6.26,1,2,6429.0,More than 1,A,Platinum,49260
22220,Female,Urban,Bachelor,6.61,1,2,5394.0,1,B,Silver,35784
65923,Male,Urban,High School,9.0,1,1,3560.0,1,A,Platinum,34452
24389,Male,Rural,High School,8.81,0,0,0.0,More than 1,B,Platinum,206676
6485,Male,Urban,High School,57.72,0,1,4666.0,More than 1,A,Gold,167940
88161,Male,Urban,Bachelor,42.87,1,6,0.0,More than 1,A,Platinum,54336
40206,Male,Rural,Bachelor,9.94,0,7,0.0,1,A,Platinum,101100
63926,Male,Urban,High School,8.6,1,4,4932.0,1,A,Platinum,67860
53523,Male,Rural,Others,7.13,0,5,3858.0,More than 1,A,Silver,34800
27334,Male,Urban,High School,3.4,0,0,0.0,More than 1,B,Silver,108780
19512,Male,Urban,High School,5.56,1,4,6654.0,1,A,Gold,31416
24289,Female,Urban,Bachelor,7.96,0,5,0.0,More than 1,A,Platinum,55200
18083,Male,Urban,High School,2.15,0,3,17405.0,More than 1,A,Gold,130896
532,Male,Urban,Bachelor,8.74,0,0,5321.0,1,A,Silver,31440
77640,Male,Urban,Bachelor,2.32,1,5,4341.0,More than 1,A,Gold,54528
72750,Male,Urban,High School,2.07,0,7,5509.0,More than 1,A,Silver,64860
6209,Male,Urban,High School,7.46,1,3,4981.0,1,A,Platinum,31392
2182,Male,Urban,Bachelor,9.91,0,1,6725.0,1,A,Platinum,33660
44834,Male,Urban,Others,3.94,1,8,6283.0,More than 1,A,Gold,195972
64565,Female,Urban,Others,7.16,0,7,4907.0,More than 1,A,Gold,106620
19525,Female,Rural,Bachelor,9.68,1,8,0.0,More than 1,B,Gold,178056
54105,Male,Rural,Bachelor,6.24,1,4,0.0,1,,Silver,32088
56730,Female,Urban,Bachelor,5.85,1,6,3115.0,More than 1,A,Platinum,48312
71536,Male,,High School,0.46,1,3,6358.0,1,A,Silver,47064
70866,Male,Urban,Bachelor,9.21,1,2,4256.0,More than 1,A,Platinum,66168
42972,Female,Urban,Bachelor,4.65,1,1,6813.0,More than 1,A,Silver,107640
17402,Male,,Bachelor,5.83,1,4,3231.0,More than 1,B,Platinum,65580
38209,Male,Rural,High School,,1,3,3953.0,More than 1,A,Platinum,64188
77610,Male,Urban,Bachelor,9.85,1,6,3577.0,More than 1,A,Platinum,58560
11666,Male,Urban,Bachelor,4.77,0,1,,More than 1,C,Silver,177144
74219,Female,Urban,Bachelor,9.25,1,6,9215.0,More than 1,B,Silver,66912
47184,Male,,Others,9.09,1,3,4093.0,1,B,Platinum,52008
31946,Male,Rural,High School,7.31,1,6,0.0,More than 1,B,Silver,143676
68522,Male,Urban,High School,5.75,0,6,4210.0,More than 1,A,Gold,56196
42851,Male,Urban,High School,8.03,1,6,4615.0,More than 1,A,Gold,63780
77534,Male,Urban,High School,9.98,0,6,6763.0,More than 1,A,Platinum,60216
16233,Female,Urban,High School,4.81,0,7,7721.0,More than 1,C,Silver,164628
4455,Male,Urban,High School,87.65,0,6,8954.0,More than 1,A,Platinum,58032
5604,Female,Urban,High School,4.15,1,8,6060.0,1,A,Platinum,35112
2679,Male,Urban,Bachelor,2.4,0,2,6406.0,1,B,Platinum,387024
26777,Female,,High School,6.22,0,4,0.0,More than 1,B,Silver,73416
85419,Male,Urban,Bachelor,3.49,0,7,9231.0,More than 1,A,Platinum,183072
3463,Female,Rural,High School,9.42,1,6,3712.0,1,B,Platinum,43284
30009,Male,Urban,High School,5.78,0,3,11888.0,More than 1,A,Platinum,107724
25940,Male,Urban,High School,7.06,1,3,13943.0,More than 1,A,Gold,161640
40974,Female,Rural,Bachelor,12.59,0,6,0.0,More than 1,A,Platinum,62688
74295,Male,Urban,Bachelor,3.65,0,5,,1,B,Platinum,66444
39862,Male,Urban,Bachelor,,1,8,6197.0,More than 1,A,Gold,181752
43661,Male,Urban,Bachelor,4.34,0,4,0.0,More than 1,B,Platinum,215772
57873,Male,Urban,High School,9.1,1,1,10070.0,1,B,Silver,67284
79332,Male,Urban,Bachelor,2.25,0,6,2121.0,More than 1,B,Platinum,372780
75353,Female,Urban,High School,,0,5,5399.0,More than 1,A,Platinum,74256
70302,Male,Urban,High School,8.18,0,5,5672.0,1,A,Gold,47652
29964,Female,Rural,High School,5.75,0,2,4445.0,More than 1,A,Platinum,111648
75824,Male,Urban,Bachelor,8.52,1,6,6122.0,1,A,Platinum,46668
76957,Male,Urban,Bachelor,6.36,1,5,,More than 1,A,Silver,68388
73078,Male,Urban,Bachelor,6.04,1,4,3843.0,1,A,Platinum,61860
79114,Male,Urban,High School,54.89,1,6,2496.0,1,B,Platinum,60264
46085,Female,Urban,High School,2.4,1,2,2991.0,More than 1,A,Silver,62388
41186,Male,Rural,Bachelor,4.63,0,2,6376.0,More than 1,C,Silver,63204
78343,Male,Urban,Bachelor,4.55,0,5,3683.0,More than 1,B,Platinum,157620
34462,Female,Urban,High School,9.43,0,5,5045.0,1,A,Silver,48420
72350,Male,Urban,Bachelor,3.88,0,5,4524.0,More than 1,B,Platinum,68244
48045,Male,Urban,Bachelor,,1,7,3782.0,1,A,Silver,31800
21960,Male,Rural,Bachelor,12.87,0,6,0.0,1,B,Platinum,33324
45230,Male,Urban,High School,44.97,0,7,2720.0,More than 1,A,Silver,210264
69115,Female,Rural,High School,9.54,0,4,5275.0,1,A,Gold,91368
61467,Male,Urban,High School,2.24,1,6,4440.0,1,C,Gold,36252
61561,Female,Rural,High School,8.2,1,7,,More than 1,A,Platinum,63444
64260,Male,Urban,Bachelor,5.31,1,8,4776.0,More than 1,A,Platinum,68364
72459,Female,Rural,High School,3.51,1,2,3606.0,More than 1,A,Platinum,60372
65163,Female,Rural,High School,8.72,0,4,4012.0,1,A,Platinum,64380
25109,Male,Urban,High School,86.98,1,4,4493.0,More than 1,,Gold,61992
19586,Female,Urban,Bachelor,2.43,1,8,3543.0,More than 1,B,Platinum,70188
11463,Male,Urban,Bachelor,7.99,0,5,0.0,1,A,Silver,34224
84899,Female,Urban,Bachelor,13.67,0,5,0.0,More than 1,A,Silver,62772
34224,Male,Urban,High School,3.24,0,6,11434.0,More than 1,B,Gold,97740
71406,Female,Rural,Bachelor,4.58,1,7,2354.0,More than 1,A,Platinum,57588
66346,Female,Urban,High School,9.1,0,2,3084.0,More than 1,A,Platinum,89676
64869,Male,Rural,Bachelor,9.87,1,1,4092.0,More than 1,,Gold,70584
34896,Female,Urban,Bachelor,8.5,0,4,4087.0,More than 1,A,Gold,67896
58938,Male,Urban,Bachelor,9.93,1,6,4286.0,More than 1,A,Platinum,60876
26941,Female,,Bachelor,6.04,1,4,4041.0,More than 1,A,Silver,61932
72226,Male,Urban,High School,7.59,0,7,3770.0,More than 1,A,Platinum,61284
21006,Female,Urban,High School,5.89,1,7,3743.0,1,C,Platinum,60540
65702,Female,Urban,Bachelor,7.17,1,7,3094.0,More than 1,A,Gold,369864
25844,Male,Rural,Bachelor,9.1,1,4,4143.0,More than 1,A,Platinum,96192
33970,Male,Rural,High School,26.38,0,6,4023.0,More than 1,A,Platinum,110616
3338,Female,Urban,Bachelor,8.32,1,3,3043.0,More than 1,,Platinum,62136
8611,Female,Rural,Bachelor,,0,7,6653.0,More than 1,B,Gold,54372
26526,Male,Rural,High School,6.7,1,5,2579.0,More than 1,A,Platinum,53184
77593,Female,Rural,Bachelor,5.25,0,7,5843.0,More than 1,A,Platinum,114996
26541,Female,Urban,High School,,1,6,3690.0,More than 1,B,Silver,63696
63429,Male,Urban,High School,3.84,0,5,4141.0,More than 1,B,Silver,66204
21897,Male,Urban,Others,,1,0,19308.0,More than 1,,Platinum,414060
53155,Female,Urban,Bachelor,3.11,0,2,2898.0,More than 1,A,Silver,61104
81780,Male,Urban,Bachelor,3.35,0,6,5482.0,More than 1,B,Platinum,490980
27540,Male,Urban,Others,9.16,0,3,3641.0,More than 1,A,Gold,71280
30104,Male,Urban,High School,8.37,0,8,0.0,1,A,Silver,126840
64478,Male,,Bachelor,9.01,0,2,3993.0,More than 1,B,Silver,73776
81318,Male,Urban,Bachelor,8.03,1,6,3628.0,1,A,Silver,34668
4302,Male,Urban,Bachelor,,0,6,3944.0,More than 1,A,Gold,64896
48864,Male,Urban,High School,7.1,0,4,3959.0,More than 1,A,Platinum,263856
49695,Female,Urban,High School,5.08,0,2,4359.0,1,B,Platinum,44052
12933,Male,Urban,High School,5.15,1,8,5825.0,More than 1,C,Platinum,95328
60382,Female,,Others,51.54,0,4,12134.0,More than 1,A,Platinum,62484
30468,Male,,Bachelor,9.4,0,7,3488.0,More than 1,A,Silver,92652
79342,Male,Urban,Bachelor,7.39,1,5,,More than 1,B,Silver,70332
43544,Male,Urban,Others,7.2,0,1,0.0,1,B,Platinum,33348
72492,Female,Rural,High School,7.02,0,1,0.0,1,A,Silver,45360
52072,Female,Rural,High School,6.22,1,3,3427.0,More than 1,B,Platinum,62292
24155,Male,,High School,63.15,0,2,11067.0,More than 1,A,Silver,366372
71976,Female,Rural,Bachelor,91.77,1,2,2598.0,More than 1,A,Silver,108060
1084,Male,Urban,Bachelor,,0,7,4443.0,More than 1,B,Platinum,114012
26456,Female,Urban,Bachelor,7.57,0,1,6530.0,More than 1,,Platinum,67956
8253,Male,Urban,Bachelor,2.58,1,2,4204.0,1,A,Platinum,49620
46660,Female,Rural,High School,5.95,1,7,5506.0,More than 1,B,Platinum,76908
19822,Female,Rural,High School,87.04,1,8,,More than 1,A,Platinum,64704
70217,Female,Urban,Bachelor,4.7,1,3,5877.0,More than 1,A,Silver,110124
28717,Male,Urban,Bachelor,4.29,0,5,14804.0,1,A,Platinum,66540
52087,Female,Urban,Bachelor,2.66,1,7,5459.0,More than 1,A,Platinum,68148
6527,Female,,High School,7.87,1,6,0.0,More than 1,B,Platinum,67620
72655,Female,Urban,Bachelor,7.01,0,5,5243.0,More than 1,A,Platinum,83604
84109,Male,Urban,High School,,0,3,7459.0,More than 1,C,Platinum,358236
37050,Male,Rural,High School,7.88,1,7,0.0,1,A,Platinum,32556
54151,Male,Urban,High School,4.83,0,4,,More than 1,A,Platinum,342084
34690,Female,Urban,Bachelor,7.02,1,6,2361.0,More than 1,B,Platinum,95232
30983,Female,Rural,High School,6.16,1,7,0.0,More than 1,B,Gold,101676
61374,Female,Rural,Bachelor,8.41,0,3,9618.0,More than 1,A,Silver,61944
80067,Male,Urban,Bachelor,9.45,1,5,9540.0,More than 1,A,Platinum,67152
52814,Female,Urban,High School,5.11,0,8,3601.0,More than 1,,Platinum,57540
80778,Male,Urban,Bachelor,4.79,0,4,4211.0,1,B,Platinum,32460
49805,Female,Rural,Bachelor,,0,3,0.0,More than 1,B,Gold,62424
33767,Male,Urban,High School,4.41,1,4,11228.0,More than 1,B,Platinum,64032
32899,Male,Urban,High School,8.26,1,6,11965.0,More than 1,A,Platinum,32436
7203,Female,Urban,Bachelor,3.74,0,4,6430.0,More than 1,B,Platinum,189180
61564,Female,Rural,High School,50.13,1,5,0.0,1,A,Gold,34272
61996,Female,Urban,High School,5.08,1,1,5664.0,1,A,Platinum,31404
36419,Female,Urban,High School,9.24,1,7,9784.0,More than 1,A,Platinum,292584
10872,Female,Urban,High School,4.8,1,6,2782.0,More than 1,C,Platinum,65592
80077,Female,Rural,Others,6.97,1,5,2588.0,More than 1,B,Gold,69696
61728,Female,,Bachelor,4.34,0,6,14374.0,More than 1,A,Silver,67176
75462,Male,Urban,Bachelor,9.69,0,3,10646.0,More than 1,A,Platinum,176364
58663,Male,Rural,High School,9.59,1,6,4407.0,1,A,Platinum,36756
34939,Female,Urban,Bachelor,6.21,1,3,9800.0,More than 1,A,Platinum,65316
10819,Female,Urban,High School,9.09,0,1,4142.0,1,A,Silver,54780
5230,Male,Urban,Bachelor,5.81,0,6,6130.0,More than 1,A,Platinum,73092
48972,Female,,High School,8.4,1,2,6073.0,1,A,Gold,29760
49348,Male,Urban,High School,6.5,1,5,6141.0,More than 1,A,Platinum,102360
88824,Female,Rural,Others,7.88,1,2,3884.0,More than 1,A,Gold,316140
29947,Male,Urban,Bachelor,6.12,1,8,5754.0,More than 1,A,Platinum,173016
10929,Female,Urban,High School,22.83,1,6,0.0,1,A,Gold,51948
46530,Male,Urban,Bachelor,8.07,0,6,6620.0,More than 1,A,Gold,603264
87306,Male,Urban,Others,9.17,1,2,5704.0,1,A,Gold,50592
